"company_id","company_name","company_tag","company_salary","company_location","company_headcount","company_revenue","company_info","reg_dt","mod_dt"
"876",뉴넥스(브랜디),"식대지원
자유로운휴가
51~300명
누적투자100억이상
설립10년이상
연봉 업계평균이상","2686","서울 성동구 왕십리로 125, 11층 (주)뉴넥스","45","1261.9억원","{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09\uc5c5"", ""\uc5f0\ud601"": ""11\ub144 (\n2014\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""-"", ""\ub9e4\ucd9c\uc561"": ""1,261\uc5b5 9,314\ub9cc\n\uc6d0"", ""\uae30\uc5c5\uc720\ud615"": ""\uc8fc\uc2dd\ud68c\uc0ac"", ""\ud3c9\uade0\uc5f0\ubd09"": ""4,055\n\ub9cc\uc6d0"", ""\ub300\ud45c\uc790\uba85"": ""-"", ""\ud648\ud398\uc774\uc9c0"": ""-"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""138\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""2023-\uc11c\uc6b8\uc131\ub3d9-1739"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""45\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""152\n\uba85\n/\n36\n\uba85""}","2025-04-20 19:00:27","2025-04-20 19:00:27"
"24121",파이오링크,"출산휴가
육아휴직
편의시설
사내동호회
보너스
복지포인트
301~1,000명
연봉상위6~10%
자유로운휴가
설립10년이상
인원 급성장
누적투자100억이상
AI 선도 기업","3173","서울특별시 금천구 가산디지털2로 98, IT캐슬 1동 401호","440","616.3억원","{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\ubc29\uc1a1 \ubc0f \ubb34\uc120 \ud1b5\uc2e0\uc7a5\ube44 \uc81c\uc870\uc5c5"", ""\uc5f0\ud601"": ""25\ub144 (\n2000\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""\ucef4\ud4e8\ud130 \uc81c\uc870\uc5c5"", ""\ub9e4\ucd9c\uc561"": ""616\uc5b5 3,700\ub9cc\n\uc6d0"", ""\uae30\uc5c5\uc720\ud615"": ""\uc8fc\uc2dd\ud68c\uc0ac"", ""\ud3c9\uade0\uc5f0\ubd09"": ""5,384\n\ub9cc\uc6d0"", ""\ubc95\uc778\uc2dc\uc7a5\uad6c\ubd84"": ""\ucf54\uc2a4\ub2e5"", ""\uc0c1\uc7a5\uc885\ubaa9\ucf54\ub4dc"": ""170790"", ""\ucd1d\uc778\uc6d0 (\uae08\uc735\uac10\ub3c5\uc6d0)"": ""-"", ""\ub300\ud45c\uc790\uba85"": ""\uc870\uc601\ucca0"", ""\ud648\ud398\uc774\uc9c0"": ""www.piolink.com"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""390\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""2024-\uc11c\uc6b8\uae08\ucc9c-1671"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""440\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""93\n\uba85\n/\n121\n\uba85""}","2025-04-20 19:00:32","2025-04-20 19:00:32"
"332",매드업,"커피·스낵바
대출지원
유급휴가
휴가비
건강검진지원
복지포인트
유망산업
설립4~9년
식대지원
인원 급성장
누적투자100억이상
원티드 픽
연봉 업계평균이상
301~1,000명
디지털 광고 대행사
적극 채용 중
대규모 채용 중
AI 선도 기업","2963",서울특별시 서초구 서초대로 74길 4 삼성생명 서초타워 20층,"353","192.9억원","{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09\uc5c5"", ""\uc5f0\ud601"": ""10\ub144 (\n2015\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09"", ""\ub9e4\ucd9c\uc561"": ""192\uc5b5 9,807\ub9cc\n\uc6d0"", ""\uae30\uc5c5\uc720\ud615"": ""\uc8fc\uc2dd\ud68c\uc0ac"", ""\ud3c9\uade0\uc5f0\ubd09"": ""4,462\n\ub9cc\uc6d0"", ""\ub300\ud45c\uc790\uba85"": ""-"", ""\ud648\ud398\uc774\uc9c0"": ""-"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""316\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""2020-\uc11c\uc6b8\uc11c\ucd08-0318"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""353\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""120\n\uba85\n/\n206\n\uba85""}","2025-04-20 19:00:37","2025-04-20 19:00:37"
"7474",쓰리아이(3i corporation),"보너스
스톡옵션
식대지원
커피·스낵바
건강검진지원
장비지원","3402",서울 강남구 역삼로25길 23 대일테크 빌딩 (역삼역에서 도보 6분 이내),"37","237.1억원","{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09\uc5c5"", ""\uc5f0\ud601"": ""8\ub144 (\n2017\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09"", ""\ub9e4\ucd9c\uc561"": ""237\uc5b5 1,179\ub9cc\n\uc6d0"", ""\uae30\uc5c5\uc720\ud615"": ""\uc8fc\uc2dd\ud68c\uc0ac"", ""\ud3c9\uade0\uc5f0\ubd09"": ""4,996\n\ub9cc\uc6d0"", ""\ub300\ud45c\uc790\uba85"": ""-"", ""\ud648\ud398\uc774\uc9c0"": ""-"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""49\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""2019-\ub300\uad6c\ub3d9\uad6c-0677"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""37\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""50\n\uba85\n/\n20\n\uba85""}","2025-04-20 19:00:41","2025-04-20 19:00:41"
"50409",오픈드림컴퍼니,"식대지원
자기계발지원
편의시설
커피·스낵바","4143","서울 강남구 테헤란로2길 8, 4층 3호","3",,"{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09\uc5c5"", ""\uc5f0\ud601"": ""1\ub144 (\n2024\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""-"", ""\ub9e4\ucd9c\uc561"": ""-"", ""\ud68c\uc0ac\uad6c\ubd84"": ""\uae30\ud0c0 \ubc95\uc778"", ""\ud3c9\uade0\uc5f0\ubd09"": ""5,125\n\ub9cc\uc6d0"", ""\ud648\ud398\uc774\uc9c0"": ""-"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""1\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""-""}","2025-04-20 19:00:45","2025-04-20 19:00:45"
"40251",굳센,"커피·스낵바
설립3년이하",정보없음,서울특별시 영등포구 영등포로 150 B동 711호,"2",,"{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uc790\uc601 \uc608\uc220\uac00"", ""\uc5f0\ud601"": ""2\ub144 (\n2023\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""-"", ""\ub9e4\ucd9c\uc561"": ""-"", ""\ud68c\uc0ac\uad6c\ubd84"": ""\uac1c\uc778"", ""\ud3c9\uade0\uc5f0\ubd09"": ""-"", ""\ud648\ud398\uc774\uc9c0"": ""-"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""2\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""2024-\uc11c\uc6b8\uc601\ub4f1\ud3ec-2138""}","2025-04-20 19:00:49","2025-04-20 19:00:49"
"27278",루먼랩,"50명이하
유망산업
자유로운휴가
커피·스낵바
식대지원
연봉상위6~10%
설립3년이하","4154",서울특별시 강남구 테헤란로 501 패스트파이브,"12",,"{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09\uc5c5"", ""\uc5f0\ud601"": ""4\ub144 (\n2021\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09"", ""\ub9e4\ucd9c\uc561"": ""-"", ""\uae30\uc5c5\uc720\ud615"": ""\uc8fc\uc2dd\ud68c\uc0ac"", ""\ud3c9\uade0\uc5f0\ubd09"": ""5,852\n\ub9cc\uc6d0"", ""\ub300\ud45c\uc790\uba85"": ""-"", ""\ud648\ud398\uc774\uc9c0"": ""-"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""11\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""2022-\uc138\uc885\uc870\uce58\uc6d0-0067"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""12\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""3\n\uba85\n/\n6\n\uba85""}","2025-04-20 19:00:54","2025-04-20 19:00:54"
"1920",보맵,"50명이하
설립4~9년
식대지원
커피·스낵바
건강검진지원
출산휴가
육아휴직
누적투자100억이상
연봉 업계평균이상","3085",서울시 서초구 강남대로 311 드림플러스 강남,"16","3.5억원","{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09\uc5c5"", ""\uc5f0\ud601"": ""10\ub144 (\n2015\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09"", ""\ub9e4\ucd9c\uc561"": ""3\uc5b5 5,855\ub9cc\n\uc6d0"", ""\uae30\uc5c5\uc720\ud615"": ""\uc8fc\uc2dd\ud68c\uc0ac"", ""\ud3c9\uade0\uc5f0\ubd09"": ""4,468\n\ub9cc\uc6d0"", ""\ub300\ud45c\uc790\uba85"": ""-"", ""\ud648\ud398\uc774\uc9c0"": ""-"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""14\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""2018-\uc11c\uc6b8\uc11c\ucd08-0153"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""16\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""9\n\uba85\n/\n8\n\uba85""}","2025-04-20 19:00:58","2025-04-20 19:00:58"
"2756",펫프렌즈,"식대지원
보너스
커피·스낵바
자율복장
편의시설
자유로운휴가
건강검진지원
연봉상위11~20%
51~300명
설립4~9년
스톡옵션
누적투자100억이상
AI 선도 기업
자기계발지원
사내동호회","3216","강남구 도산대로4길 15, 큐브타워 (신사역 1번 출구)","109","610.1억원","{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uadf8 \uc678 \uae30\ud0c0 \uc0c1\ud488 \uc804\ubb38 \uc18c\ub9e4\uc5c5"", ""\uc5f0\ud601"": ""10\ub144 (\n2015\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""\uadf8 \uc678 \uae30\ud0c0 \uc0c1\ud488 \uc804\ubb38 \uc18c\ub9e4\uc5c5"", ""\ub9e4\ucd9c\uc561"": ""610\uc5b5 1,291\ub9cc\n\uc6d0"", ""\uae30\uc5c5\uc720\ud615"": ""\uc8fc\uc2dd\ud68c\uc0ac"", ""\ud3c9\uade0\uc5f0\ubd09"": ""4,938\n\ub9cc\uc6d0"", ""\ub300\ud45c\uc790\uba85"": ""\uc724\ud604\uc2e0"", ""\ud648\ud398\uc774\uc9c0"": ""-"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""121\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""2019-\uc11c\uc6b8\uac15\ub0a8-04113"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""109\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""51\n\uba85\n/\n32\n\uba85""}","2025-04-20 19:01:03","2025-04-20 19:01:03"
"52330",뉴큐어엠,"유망산업
보너스
스톡옵션
AI 선도 기업","2353","서울 서대문구 연세로 50-1, 행정동 2층","19",,"{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\ud654\ud559 \ubb3c\uc9c8 \ubc0f \ud654\ud559\uc81c\ud488 \ub3c4\ub9e4\uc5c5"", ""\uc5f0\ud601"": ""2\ub144 (\n2023\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""\ud654\ud559 \ubb3c\uc9c8 \ubc0f \ud654\ud559\uc81c\ud488 \ub3c4\ub9e4\uc5c5"", ""\ub9e4\ucd9c\uc561"": ""-"", ""\uae30\uc5c5\uc720\ud615"": ""\uae30\ud0c0 \ubc95\uc778"", ""\ud3c9\uade0\uc5f0\ubd09"": ""2,967\n\ub9cc\uc6d0"", ""\ub300\ud45c\uc790\uba85"": ""\uc724\ubbf8\uc9c4"", ""\ud648\ud398\uc774\uc9c0"": ""https://www.newcurem.com"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""11\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""-"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""19\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""12\n\uba85\n/\n15\n\uba85""}","2025-04-20 19:01:07","2025-04-20 19:01:07"
"27759",코웨이,"편의시설
연봉상위2~5%
건강검진지원
대출지원
복지포인트
1,001~10,000명
설립10년이상
커피·스낵바
AI 선도 기업","3680",서울특별시 구로구 디지털로 26길 38,"5765","2.8조원","{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\ub0c9\uac01, \uacf5\uae30 \uc870\ud654, \uc5ec\uacfc, \uc99d\ub958 \ubc0f \uac00\uc2a4 \ubc1c\uc0dd\uae30 \uc81c\uc870\uc5c5"", ""\uc5f0\ud601"": ""36\ub144 (\n1989\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""-"", ""\ub9e4\ucd9c\uc561"": ""2\uc870 8,146\uc5b5 4,816\ub9cc\n\uc6d0"", ""\uae30\uc5c5\uc720\ud615"": ""\uc8fc\uc2dd\ud68c\uc0ac"", ""\ud3c9\uade0\uc5f0\ubd09"": ""6,158\n\ub9cc\uc6d0"", ""\ubc95\uc778\uc2dc\uc7a5\uad6c\ubd84"": ""\ucf54\uc2a4\ud53c"", ""\uc0c1\uc7a5\uc885\ubaa9\ucf54\ub4dc"": ""021240"", ""\ucd1d\uc778\uc6d0 (\uae08\uc735\uac10\ub3c5\uc6d0)"": ""-"", ""\ub300\ud45c\uc790\uba85"": ""\uc11c\uc7a5\uc6d0"", ""\ud648\ud398\uc774\uc9c0"": ""company.coway.com"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""3\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""6,086\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""2005-\ucda9\ub0a8\uacf5\uc8fc-0021"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""5,765\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""663\n\uba85\n/\n480\n\uba85""}","2025-04-20 19:01:12","2025-04-20 19:01:12"
"52534",앱티마이저,자율복장,"2811","서울 관악구 관악로 1, 서울대학교 교육정보관 (10-1동)","10",,"{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09\uc5c5"", ""\uc5f0\ud601"": ""1\ub144 (\n2024\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""\uadf8 \uc678 \uae30\ud0c0 \uc815\ubcf4 \uc11c\ube44\uc2a4\uc5c5"", ""\ub9e4\ucd9c\uc561"": ""-"", ""\uae30\uc5c5\uc720\ud615"": ""\uc8fc\uc2dd\ud68c\uc0ac"", ""\ud3c9\uade0\uc5f0\ubd09"": ""3,459\n\ub9cc\uc6d0"", ""\ub300\ud45c\uc790\uba85"": ""-"", ""\ud648\ud398\uc774\uc9c0"": ""-"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""7\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""2024-\uc11c\uc6b8\uad00\uc545-1885"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""10\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""4\n\uba85\n/\n12\n\uba85""}","2025-04-20 19:01:16","2025-04-20 19:01:16"
"47280",브이몬스터,"자기계발지원
장비지원
커피·스낵바
유망산업
50명이하
설립3년이하
인원 급성장
연봉 업계평균이상
스톡옵션
식대지원","4608",서울특별시 서초구 강남대로 53길 8(마이워크스페이스 타워),"7",,"{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09\uc5c5"", ""\uc5f0\ud601"": ""2\ub144 (\n2023\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""-"", ""\ub9e4\ucd9c\uc561"": ""-"", ""\ud68c\uc0ac\uad6c\ubd84"": ""\uc8fc\uc2dd\ud68c\uc0ac"", ""\ud3c9\uade0\uc5f0\ubd09"": ""5,852\n\ub9cc\uc6d0"", ""\ud648\ud398\uc774\uc9c0"": ""-"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""5\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""2025-\uc11c\uc6b8\uac15\ub0a8-00467""}","2025-04-20 19:01:21","2025-04-20 19:01:21"
"426",컬리,"의료비지원
휴가비
유급휴가
커피·스낵바
1,001~10,000명
설립10년이상
유망산업
보너스
누적투자100억이상
연봉 업계평균이상
적극 채용 중
AI 선도 기업","2837",서울특별시 강남구 테헤란로 133,"2768","1.5조원","{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uc0b0\uc5c5\uc6a9 \ub18d\u318d\ucd95\uc0b0\ubb3c \ubc0f \ub3d9\u318d\uc2dd\ubb3c \ub3c4\ub9e4\uc5c5"", ""\uc5f0\ud601"": ""11\ub144 (\n2014\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""\uc2e0\uc120 \uc2dd\ud488 \ubc0f \ub2e8\uc21c \uac00\uacf5 \uc2dd\ud488 \ub3c4\ub9e4\uc5c5"", ""\ub9e4\ucd9c\uc561"": ""1\uc870 5,579\uc5b5 5,521\ub9cc\n\uc6d0"", ""\uae30\uc5c5\uc720\ud615"": ""\uc8fc\uc2dd\ud68c\uc0ac"", ""\ud3c9\uade0\uc5f0\ubd09"": ""4,164\n\ub9cc\uc6d0"", ""\ubc95\uc778\uc2dc\uc7a5\uad6c\ubd84"": ""\uc77c\ubc18\uae30\uc5c5"", ""\uc0c1\uc7a5\uc885\ubaa9\ucf54\ub4dc"": ""-"", ""\ucd1d\uc778\uc6d0 (\uae08\uc735\uac10\ub3c5\uc6d0)"": ""-"", ""\ub300\ud45c\uc790\uba85"": ""\uae40\uc2ac\uc544"", ""\ud648\ud398\uc774\uc9c0"": ""www.kurly.com"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""4,411\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""2018-\uc11c\uc6b8\uac15\ub0a8-01646"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""2,768\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""1,099\n\uba85\n/\n1,276\n\uba85""}","2025-04-20 19:01:25","2025-04-20 19:01:25"
"52154",마이메타,"유망산업
보너스
커피·스낵바
자기계발지원
AI 선도 기업",정보없음,"서울 관악구 낙성대로 38, 마이메타 (404, B101)","5",,"{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uc2dc\uc2a4\ud15c\u318d\uc751\uc6a9 \uc18c\ud504\ud2b8\uc6e8\uc5b4 \uac1c\ubc1c \ubc0f \uacf5\uae09\uc5c5"", ""\uc5f0\ud601"": ""3\ub144 (\n2022\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""-"", ""\ub9e4\ucd9c\uc561"": ""-"", ""\ud68c\uc0ac\uad6c\ubd84"": ""\uae30\ud0c0 \ubc95\uc778"", ""\ud3c9\uade0\uc5f0\ubd09"": ""-"", ""\ud648\ud398\uc774\uc9c0"": ""-"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""4\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""-""}","2025-04-20 19:01:29","2025-04-20 19:01:29"
"32207",텔레픽스,"유망산업
식대지원
커피·스낵바
51~300명
설립4~9년
인원 급성장
연봉상위2~5%
누적투자100억이상
AI 선도 기업","4235","서울 영등포구 국제금융로8길 2, 농협재단빌딩 18층","76","12.1억원","{""\ud45c\uc900\uc0b0\uc5c5\ubd84\ub958"": ""\uacf5\ud559 \uc5f0\uad6c\uac1c\ubc1c\uc5c5"", ""\uc5f0\ud601"": ""6\ub144 (\n2019\n\ub144 \uc124\ub9bd)"", ""NTS\ubd84\ub958"": ""\ucef4\ud4e8\ud130 \ud504\ub85c\uadf8\ub798\ubc0d \uc11c\ube44\uc2a4\uc5c5"", ""\ub9e4\ucd9c\uc561"": ""12\uc5b5 1,742\ub9cc\n\uc6d0"", ""\uae30\uc5c5\uc720\ud615"": ""\uae30\ud0c0 \ubc95\uc778"", ""\ud3c9\uade0\uc5f0\ubd09"": ""5,932\n\ub9cc\uc6d0"", ""\ub300\ud45c\uc790\uba85"": ""\uc870\uc131\uc775"", ""\ud648\ud398\uc774\uc9c0"": ""https://telepix.net/"", ""\uace0\uc6a9\ubcf4\ud5d8 \uc0ac\uc5c5\uc7a5 \uc218"": ""1\n\uac1c"", ""\uace0\uc6a9\ubcf4\ud5d8 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""65\n\uba85"", ""\ud1b5\uc2e0\ud310\ub9e4\uad00\ub9ac\ubc88\ud638"": ""-"", ""\uad6d\ubbfc\uc5f0\uae08 \uac00\uc785 \uc0ac\uc6d0\uc218"": ""76\n\uba85"", ""\ud1f4\uc0ac/\uc785\uc0ac (1\ub144)"": ""27\n\uba85\n/\n41\n\uba85""}","2025-04-20 19:01:34","2025-04-20 19:01:34"
